StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ec_1_1,ec_1_2,ec_1_3,ec_1_4,ec_1_5,ec_1_6,ec_2,Q45_1,Q45_2,Q45_3,Q45_4,Q42,Q44,age,gender,gender_4_TEXT,race,end,PROLIFIC_PID,STUDY_ID,SESSION_ID,stim_pair_id,stim_category,stim_truth,stim_truth_gender,A_id,A_gender,A_GK,A_Word,B_id,B_gender,B_GK,B_Word,slider_value,slider_side,rts_ms,endorser_id,endorser_gender,stage3_q1_pair_id,stage3_q1_category,stage3_q1_truth,stage3_q1_selected_label,stage3_q1_selected_id,endorser_slider_value_q1,stake_percent_q1,rt_ms_stage3_q1,stage3_q2_pair_id,stage3_q2_category,stage3_q2_truth,stage3_q2_selected_label,stage3_q2_selected_id,endorser_slider_value_q2,stake_percent_q2,rt_ms_stage3_q2,stage3_q1_is_correct,stage3_q1_actual_bonus,rt_ms_stage3_outcome,assigned_condition
2026-02-12 18:01:30,2026-02-12 18:07:08,0,70.57.30.153,100,338,1,2026-02-12 18:07:09,R_7ZIH4rYRGvhg33r,,,,,39.8147,-105.1168,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,2,2,55,2,,5,,573b8bc2f3580b0006ce0986,698df2d1ef3b06cdc3c49ca3,698e1570a9a606ae05c512a6,,,,,,,,,,,,,,,,67215f2922159d42abf932a4,Woman,dominant_woman_wins,Dominant_WomanWins,A,A,zlrgipzx,0,100,,dominant_man_wins,Dominant_ManWins,A,A,7aimr53s,8,,,1,2.00,,W_correct_strong
2026-02-12 18:14:51,2026-02-12 18:21:31,0,70.173.224.186,100,400,1,2026-02-12 18:21:32,R_7Qxlhh2nbfFnLOQ,,,,,36.0113,-115.2038,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,3,,,,,,,6234965d3869b875dc31d93a,698df2d1ef3b06cdc3c49ca3,698e1860cff4013dce3d763b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 18:37:53,2026-02-12 18:40:35,0,24.127.197.50,100,161,1,2026-02-12 18:40:36,R_59hEGTxRlyX7f5D,,,,,42.7348,-84.6245,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,3,,,,,,,5f4738bfa043201203a27b4b,698df2d1ef3b06cdc3c49ca3,698e1dfc5d4094b5b230e454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 18:50:30,2026-02-12 18:51:36,0,97.115.102.133,100,66,1,2026-02-12 18:51:37,R_5Qn77BSTv5uuWCs,,,,,45.5375,-122.5989,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,3,,,,,,,5b87dd09019cf60001a115b3,698df2d1ef3b06cdc3c49ca3,698e20f1b2977e31b1dd65dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 18:52:54,2026-02-12 18:53:37,0,72.196.115.72,100,43,1,2026-02-12 18:53:38,R_3flw6FQo9UY73UJ,,,,,29.6959,-82.4042,anonymous,EN,1,2,2,1,2,1,one two,,1,1,1,,,,,,,,6004d426710b3c300a1259ee,698df2d1ef3b06cdc3c49ca3,698e21470e380c84427093af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 19:12:03,2026-02-12 19:12:59,1,,100,55,1,2026-02-12 19:13:00,R_1bC7IsPYTJkAy3f,,,,,39.83,-75.4155,preview,EN,1,2,2,1,2,1,one two,2,2,2,2,2,,22,1,,1,test123,,,,,,,,,,,,,,,,,,,67aa52dcb66d138fca70a211,Man,identical_woman_woman,Identical_WomanWoman_Bwins,B,A,zaken6uy,49,61,3875,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,A,nuunve0a,5,8,5025,0,0.78,2626,M_incorrect_weak
2026-02-12 19:50:23,2026-02-12 19:53:13,0,108.69.89.38,100,170,1,2026-02-12 19:53:13,R_55vARxgUHDXK19b,,,,,34.0515,-84.0713,anonymous,EN,2,2,2,1,2,1,one two,2,2,2,2,3,,,,,,,5b16e1a5457ace0001b40d46,698e27db580428e78f8e9ff1,698e2ef944686f63d97dd012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 19:50:40,2026-02-12 19:54:19,0,174.218.84.252,100,219,1,2026-02-12 19:54:20,R_1l6RlKsahBEr9jS,,,,,34.106,-118.3607,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,2,2,37,1,,5,"
",5ec17a2e02be030625eaff6e,698e27db580428e78f8e9ff1,698e2ee6c847d38112ad19e7,,,,,,,,,,,,,,,,5c005838232b6c0001221acf,Woman,dominant_man_wins,Dominant_ManWins,A,B,okxou2gf,100,75,26872,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,B,i8823gif,83,75,14602,0,0.50,4117,W_incorrect_strong
2026-02-12 19:50:34,2026-02-12 19:54:26,0,164.153.59.123,100,232,1,2026-02-12 19:54:26,R_7vbGv7rg4OgTVw3,,,,,34.224,-82.1625,anonymous,EN,1,2,2,1,2,1,52,2,2,2,2,3,,,,,,,608437f0b139060610c9f0c1,698e27db580428e78f8e9ff1,698e2f047e5d1cf2b0b381bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 19:50:52,2026-02-12 19:54:56,0,12.6.209.234,100,244,1,2026-02-12 19:54:57,R_742ZCBhaTsZPc3Q,,,,,32.3705,-90.1746,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,3,,,,,,,5fe49a4ad8918ba1615e298d,698e27db580428e78f8e9ff1,698e2f1033b09210383e9d74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 19:50:44,2026-02-12 19:56:06,0,69.180.183.226,100,322,1,2026-02-12 19:56:06,R_1dM1j6PyAHeWB14,,,,,44.8962,-93.1036,anonymous,EN,2,2,2,1,2,1,one two,2,2,2,2,3,,,,,,,6266db0dcf3e4f16fb9d7c56,698e27db580428e78f8e9ff1,698e2f0c7dc144e2d2f65b7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 19:50:36,2026-02-12 19:56:54,0,75.175.154.7,100,378,1,2026-02-12 19:56:55,R_34uYg5OrUF9oZPN,,,,,36.1473,-115.1152,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,3,,,,,,,6344e676138c37d41771acd0,698e27db580428e78f8e9ff1,698e2f070214a0a3fc541abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 19:51:13,2026-02-12 19:58:42,0,97.186.13.133,100,448,1,2026-02-12 19:58:42,R_5BY8q0izDPNbmYp,,,,,47.4448,-122.1194,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,2,1,34,3,,5,,5cd063ce657e300016f6c95a,698e27db580428e78f8e9ff1,698e2f2c79a45e0343d80fed,,,,,,,,,,,,,,,,59e7477e3e4b5a00016aa4d2,Man,dominant_woman_wins,Dominant_WomanWins,A,B,wdjc417p,100,75,20584,split_unknowns,SplitUnknowns_ManWins,B,A,gtiak505,1,50,19450,0,0.50,3313,M_incorrect_strong
2026-02-12 19:50:26,2026-02-12 19:59:56,0,76.26.174.227,100,570,1,2026-02-12 19:59:56,R_3WjqolbadYD1xwB,,,,,27.4475,-80.3581,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,2,2,38,2,,3,,612323ddbebadb638a141ce3,698e27db580428e78f8e9ff1,698e2ef7c5e2add2b303c09b,,,,,,,,,,,,,,,,61bb392e40db417c1a138dcb,Woman,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,A,5yrzkge8,0,0,62646,identical_woman_woman,Identical_WomanWoman_Bwins,B,A,zaken6uy,5,15,55389,0,2.00,13509,W_incorrect_strong
2026-02-12 19:53:05,2026-02-12 20:00:58,0,172.59.189.218,100,472,1,2026-02-12 20:00:58,R_3qL11NJkEZ3Iu7I,,,,,41.8835,-87.6305,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,1,,,,,,,5c2c62542c45d400014a32e6,698e27db580428e78f8e9ff1,698e2ee4eff4feed42ba5df4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 19:49:40,2026-02-12 20:02:10,0,100.1.236.235,100,750,1,2026-02-12 20:02:11,R_1IbrI76v2ORb2RG,,,,,40.6496,-74.3505,anonymous,EN,2,2,2,1,2,1,one two,2,2,2,2,2,2,33,2,,5,survey was very fun!,676ef640250de1d8b3e57d96,698e27db580428e78f8e9ff1,698e2ece5c4650afc35de852,,,,,,,,,,,,,,,,65e8ff784cc1b2fc71bc5368,Woman,identical_woman_woman,Identical_WomanWoman_Bwins,B,B,3z86qvov,51,25,83714,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,A,5yrzkge8,5,100,15776,1,0.50,33299,W_correct_weak
2026-02-12 19:49:39,2026-02-12 20:07:08,0,192.152.243.207,100,1049,1,2026-02-12 20:07:09,R_5NIU1efihn430xb,,,,,41.4129,-72.9077,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,2,1,42,1,,5,,63f7df76fda679592c5132bf,698e27db580428e78f8e9ff1,698e2ece6fd29dbabd18bf12,,,,,,,,,,,,,,,,66bffd8c97a80ac91e1087e0,Man,identical_woman_woman,Identical_WomanWoman_Bwins,B,B,3z86qvov,51,50,17583,dominant_woman_wins,Dominant_WomanWins,A,A,zlrgipzx,1,100,6240,1,1.00,5162,M_correct_weak
2026-02-12 20:05:35,2026-02-12 20:09:01,0,66.190.102.152,100,205,1,2026-02-12 20:09:01,R_169BY3R0b51COzr,,,,,32.6758,-97.3407,anonymous,EN,2,2,2,1,2,1,one two,2,2,2,2,3,,,,,,,66f47421b650b6c39e80fa0d,698e27db580428e78f8e9ff1,698e328a9ef183ce5639dd39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 20:04:57,2026-02-12 20:09:25,0,75.149.19.197,100,268,1,2026-02-12 20:09:26,R_7tsp0BnVYvoJkIN,,,,,40.3237,-79.3649,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,3,,,,,,,66439c3bab98bb0158f84946,698e27db580428e78f8e9ff1,698e32633c547060da3d765d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 20:07:03,2026-02-12 20:09:56,0,100.14.9.120,100,173,1,2026-02-12 20:09:57,R_5Tof1sgF9AWFOG2,,,,,40.0356,-75.1763,anonymous,EN,1,2,2,1,2,1,52,2,2,2,2,4,,,,,,,656e869db80bfe735d12412f,698e27db580428e78f8e9ff1,698e32da506621b1aef9ce02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 20:07:20,2026-02-12 20:10:05,0,47.43.206.112,100,164,1,2026-02-12 20:10:05,R_52t5sBma7Clb061,,,,,30.5178,-92.0878,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,2,1,37,2,,5,,63dab0380b8791f9560fd329,698e27db580428e78f8e9ff1,698e32e87f850d69765542eb,,,,,,,,,,,,,,,,59e7477e3e4b5a00016aa4d2,Man,dominant_woman_wins,Dominant_WomanWins,A,B,wdjc417p,100,79,10416,split_unknowns,SplitUnknowns_ManWins,B,A,gtiak505,1,20,5757,0,0.42,3479,M_incorrect_strong
2026-02-12 20:06:31,2026-02-12 20:10:06,0,143.59.132.100,100,215,1,2026-02-12 20:10:07,R_6hopLretLV8guH8,,,,,32.9747,-80.1864,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,3,,,,,,,65b3ed69eb1a6277cdc1ee3a,698e27db580428e78f8e9ff1,698e329f666621c446744a58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 20:10:05,2026-02-12 20:10:47,0,74.124.189.52,100,42,1,2026-02-12 20:10:47,R_1imts8M1WUiAkIa,,,,,36.002,-80.0004,anonymous,EN,1,2,2,1,2,1,one two,1,1,1,1,,,,,,,,63a9a8f2f098b7e45bd03721,698e27db580428e78f8e9ff1,698e3393398118e8ec56fbd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 20:08:13,2026-02-12 20:11:01,0,198.177.53.184,100,168,1,2026-02-12 20:11:02,R_3k3zML8EbWacJcR,,,,,34.6126,-83.5249,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,3,,,,,,,5eaecc764f192c59d0e8de52,698e27db580428e78f8e9ff1,698e3325a98529543ac51317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 20:08:13,2026-02-12 20:11:08,0,4.32.112.66,100,175,1,2026-02-12 20:11:08,R_1zYNKBp64RfmJeo,,,,,39.7321,-104.9555,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,2,1,46,2,,5,,5b98a24fb38cca0001437082,698e27db580428e78f8e9ff1,698e331426b4a9385a25916e,,,,,,,,,,,,,,,,67aa52dcb66d138fca70a211,Man,identical_woman_woman,Identical_WomanWoman_Bwins,B,A,zaken6uy,49,58,26323,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,A,nuunve0a,5,95,7455,0,0.84,4432,M_incorrect_weak
2026-02-12 20:08:36,2026-02-12 20:11:37,0,68.2.142.155,100,181,1,2026-02-12 20:11:38,R_75zrsa9V0rPVgCL,,,,,33.3124,-111.9195,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,2,1,26,3,,5,,5d62e779ff0e43001c691bef,698e27db580428e78f8e9ff1,698e333f1af013fba29b4bf4,,,,,,,,,,,,,,,,66bffd8c97a80ac91e1087e0,Man,identical_woman_woman,Identical_WomanWoman_Bwins,B,B,3z86qvov,51,25,21198,dominant_woman_wins,Dominant_WomanWins,A,A,zlrgipzx,1,49,12501,1,0.50,3865,M_correct_weak
2026-02-12 20:11:21,2026-02-12 20:11:54,0,162.224.51.17,100,33,1,2026-02-12 20:11:55,R_7XijXQfIBeVEcqO,,,,,29.6385,-95.2172,anonymous,EN,2,2,2,1,2,1,one two,1,1,1,1,,,,,,,,5c224f5289f0350001738d48,698e27db580428e78f8e9ff1,698e32bc09591108be162b26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 20:07:32,2026-02-12 20:12:15,0,104.187.231.50,100,282,1,2026-02-12 20:12:16,R_3M3ZpWSTjDRD3JR,,,,,44.482,-88.0185,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,2,2,49,1,,5,,5bd9f569eb22f2000183df4e,698e27db580428e78f8e9ff1,698e32fc56436fa84ec9f39e,,,,,,,,,,,,,,,,66be78ef3ca75af1251ce936,Man,identical_woman_woman,Identical_WomanWoman_Bwins,B,B,3z86qvov,51,25,54272,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,A,nuunve0a,0,100,9487,1,0.50,9238,M_correct_weak
2026-02-12 20:05:59,2026-02-12 20:12:20,0,76.154.130.217,100,380,1,2026-02-12 20:12:20,R_1Fb0mnAZDWPoLQ4,,,,,39.8661,-104.9197,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,2,1,44,1,,5,,5dd61f689740545c506ee244,698e27db580428e78f8e9ff1,698e32a109673b6be4580727,,,,,,,,,,,,,,,,63ed04d2ce3b27bda2fbbb9c,Man,identical_woman_woman,Identical_WomanWoman_Bwins,B,A,zaken6uy,48,50,21970,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,A,nuunve0a,6,50,12931,0,1.00,5501,M_incorrect_weak
2026-02-12 20:07:00,2026-02-12 20:12:33,0,98.115.47.233,100,332,1,2026-02-12 20:12:34,R_5H0MWOlb1woJvvr,,,,,40.1101,-75.1567,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,2,1,57,2,,5,,57dd766bbcd7150001ded5de,698e27db580428e78f8e9ff1,698e32dfbf9b0f8f6cac7d11,,,,,,,,,,,,,,,,5f5452df72345118f58d187b,Man,dominant_woman_wins,Dominant_WomanWins,A,A,zlrgipzx,0,50,51651,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,A,nuunve0a,0,75,23997,1,1.00,11369,M_correct_strong
2026-02-12 20:06:43,2026-02-12 20:12:41,0,100.7.53.137,100,357,1,2026-02-12 20:12:41,R_5zngWczTZFSawmd,,,,,37.5109,-77.6429,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,2,1,50,1,,5,,5dcc27974b54778b69e62ec5,698e27db580428e78f8e9ff1,698e32cca29496b2e9f3a827,,,,,,,,,,,,,,,,63ed04d2ce3b27bda2fbbb9c,Man,identical_woman_woman,Identical_WomanWoman_Bwins,B,A,zaken6uy,48,44,26910,misleading_man_looks_better,ObviousFails_ManLooksBetter,B,A,nuunve0a,6,86,9286,0,1.12,4185,M_incorrect_weak
2026-02-12 20:08:41,2026-02-12 20:12:41,0,172.56.16.145,100,240,1,2026-02-12 20:12:41,R_3Y0c3kDhZd2XJmx,,,,,41.8825,-87.7185,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,3,,,,,,,660dfb0b513cd3c8af03656e,698e27db580428e78f8e9ff1,698e33411d9d3cf3c3f16ee6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 20:09:26,2026-02-12 20:13:04,0,199.58.145.38,100,218,1,2026-02-12 20:13:05,R_5VIMIRo0kQlY5EB,,,,,42.2098,-76.4933,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,4,,,,,,,67364113bdafe2840fa05b69,698e27db580428e78f8e9ff1,698e337184482eebf5ca7732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 20:10:42,2026-02-12 20:13:38,0,73.89.252.117,100,176,1,2026-02-12 20:13:38,R_3o6IRUTwXmfbr1z,,,,,42.1139,-72.5508,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,2,1,51,2,,5,,66e0813b79955faf3b6017c3,698e27db580428e78f8e9ff1,698e33b56ff53aed3d80c7db,,,,,,,,,,,,,,,,6643d22289210a4edf21e84d,Woman,dominant_woman_wins,Dominant_WomanWins,A,A,zlrgipzx,0,50,20725,man_vs_man,ManVsMan_Awins,A,A,ntxkbei3,7,50,5200,1,1.00,3596,W_correct_strong
2026-02-12 20:07:09,2026-02-12 20:14:15,0,108.217.72.81,100,425,1,2026-02-12 20:14:15,R_5D18Knm3Ju2zg3F,,,,,33.781,-118.2622,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,2,2,44,2,,5,,5b5a822e1ad8270001c4f28d,698e27db580428e78f8e9ff1,698e32e8da898445c81d0532,,,,,,,,,,,,,,,,66db9db4324609f1a7231f49,Woman,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,A,5yrzkge8,0,71,17900,dominant_man_wins,Dominant_ManWins,A,A,7aimr53s,1,27,4343,0,0.58,6113,W_incorrect_strong
2026-02-12 20:14:08,2026-02-12 20:14:25,0,66.234.196.242,100,17,1,2026-02-12 20:14:25,R_5SsabUYH0fuwIGR,,,,,37.9047,-122.0583,anonymous,EN,1,2,2,1,2,1,one two,1,1,1,1,,,,,,,,676f2ff678d74407b518207d,698e27db580428e78f8e9ff1,698e3477da169a1832a4f315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 20:11:13,2026-02-12 20:14:32,0,159.250.6.188,100,199,1,2026-02-12 20:14:33,R_1BxNQA6JpIYrLbG,,,,,43.1832,-71.1439,anonymous,EN,1,2,2,1,2,1,"""one two""",2,2,2,2,3,,,,,,,64485c54cbc6abf5e752f687,698e27db580428e78f8e9ff1,698e33d277f57e6e708a056d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 20:05:39,2026-02-12 20:15:24,0,104.176.190.112,100,585,1,2026-02-12 20:15:25,R_6s1P6VFluMMpVty,,,,,41.9898,-87.7623,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,2,1,37,2,,5,It was pretty fun,60712d937752fb8780e89951,698e27db580428e78f8e9ff1,698e328f0e411ae170e82e04,,,,,,,,,,,,,,,,65fd19896d58d64c0d8cbc3c,Man,identical_woman_woman,Identical_WomanWoman_Bwins,B,B,3z86qvov,51,51,25837,dominant_woman_wins,Dominant_WomanWins,A,A,zlrgipzx,1,0,7724,1,1.02,2505,M_correct_weak
2026-02-12 20:14:29,2026-02-12 20:15:49,0,66.234.196.242,100,80,1,2026-02-12 20:15:50,R_7EXrywjUcA5hyUN,,,,,37.9047,-122.0583,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,1,,,,,,,676f2ff678d74407b518207d,698e27db580428e78f8e9ff1,698e3477da169a1832a4f315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 20:13:11,2026-02-12 20:16:00,0,150.148.14.152,100,169,1,2026-02-12 20:16:01,R_1Pcy4SMw5tDLKEP,,,,,39.037,-77.0412,anonymous,EN,2,2,2,1,2,1,one two,2,2,2,2,3,,,,,,,6676fab6295042ff191ead64,698e27db580428e78f8e9ff1,698e34396426c20b4b91d77c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 20:15:22,2026-02-12 20:16:58,0,100.11.204.181,100,95,1,2026-02-12 20:16:59,R_6CykVxJ73tVUQPl,,,,,40.0378,-75.0693,anonymous,EN,2,1,2,1,2,1,one two,1,1,1,1,,,,,,,,604db6324496c57afe822770,698e27db580428e78f8e9ff1,698e34c5b3c4d4c8b4e93b0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 20:11:55,2026-02-12 20:16:59,0,97.171.177.130,100,304,1,2026-02-12 20:17:00,R_7BmkogC18BAGiVs,,,,,40.6981,-111.9999,anonymous,EN,2,1,2,1,2,1,one two,2,2,2,2,2,2,74,1,,5,,67a536701deb6e6c96611481,698e27db580428e78f8e9ff1,698e3403a188522ab7e148d1,,,,,,,,,,,,,,,,5f5967d6e280e61b2db8e55c,Woman,dominant_man_wins,Dominant_ManWins,A,A,7aimr53s,0,50,28176,man_vs_man,ManVsMan_Awins,A,B,1vrg3e4o,90,67,19804,1,1.00,6025,W_correct_strong
2026-02-12 20:10:53,2026-02-12 20:17:32,0,147.124.144.148,100,398,1,2026-02-12 20:17:32,R_3gMBqF20G5DBssu,,,,,42.2173,-73.8646,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,3,,,,,,,67d1f6824f74bd16996512c0,698e27db580428e78f8e9ff1,698e33c3082bb61a9e2b8b51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 20:15:53,2026-02-12 20:17:58,0,66.234.196.242,100,125,1,2026-02-12 20:17:58,R_1TMyyqdN86UZ8FH,,,,,37.9047,-122.0583,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,2,,39,2,,2,,676f2ff678d74407b518207d,698e27db580428e78f8e9ff1,698e3477da169a1832a4f315,,,,,,,,,,,,,,,,5f5967d6e280e61b2db8e55c,Woman,dominant_man_wins,Dominant_ManWins,A,A,7aimr53s,0,65,17085,man_vs_man,ManVsMan_Awins,A,B,1vrg3e4o,90,78,17015,1,1.30,4691,W_correct_strong
2026-02-12 20:10:24,2026-02-12 20:18:04,0,104.183.79.116,100,460,1,2026-02-12 20:18:05,R_7lufN1NbBBF721i,,,,,29.69,-95.8997,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,2,,41,2,,5,,5e0857276aab7c17f7e21662,698e27db580428e78f8e9ff1,698e33a96e5eca8592435bd5,,,,,,,,,,,,,,,,5e9f3f09ccc75a0c345e4845,Woman,split_unknowns,SplitUnknowns_ManWins,B,A,gtiak505,49,50,63439,misleading_woman_looks_better,ObviousFails_WomanLooksBetter,B,A,5yrzkge8,5,35,26900,0,1.00,36317,W_incorrect_weak
2026-02-12 20:15:02,2026-02-12 20:18:24,0,98.16.228.127,100,202,1,2026-02-12 20:18:25,R_7hEj2AMZyakFDXO,,,,,35.1315,-79.4295,anonymous,EN,1,2,2,1,2,1,"""one two""",1,1,1,1,,,,,,,,606cf604adbb6982bb382881,698e27db580428e78f8e9ff1,698e34bcd751004c7d957f2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 20:13:13,2026-02-12 20:18:30,0,75.115.192.179,100,317,1,2026-02-12 20:18:31,R_1QRUe9dVAoWQLfj,,,,,28.7478,-82.4993,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,2,1,38,2,,5,,5a4bf09053a4560001ba0ebf,698e27db580428e78f8e9ff1,698e3454c5c934f47738a2f9,,,,,,,,,,,,,,,,63d80b500adef5b476e289a4,Man,dominant_woman_wins,Dominant_WomanWins,A,A,zlrgipzx,0,100,29631,unknown_man_word,Unknown_ManWord_ManWins,B,A,aoygoszl,15,100,8392,1,2.00,12065,M_correct_strong
2026-02-12 20:10:35,2026-02-12 20:18:31,0,154.7.225.148,100,476,1,2026-02-12 20:18:31,R_71zuxq26eeQWJvE,,,,,39.018,-77.539,anonymous,EN,2,2,2,1,2,1,one two,2,2,2,2,3,,,,,,,66ac145b55e2055063cd4079,698e27db580428e78f8e9ff1,698e3391c2c57b2fde0da258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 20:08:09,2026-02-12 20:21:59,0,73.90.61.161,100,829,1,2026-02-12 20:22:06,R_6mlxghURuUabmMc,,,,,38.4063,-121.4287,anonymous,EN,1,2,2,1,2,1,one two,2,2,2,2,1,,,,,,,6786c7d17bc067f2f666cbed,698e27db580428e78f8e9ff1,698e32fc424fb7ae88e92291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-12 20:16:47,2026-02-12 20:22:10,0,173.66.230.83,100,323,1,2026-02-12 20:22:14,R_1v6a5mnTPK7GzIt,,,,,38.6273,-76.9859,anonymous,EN,2,2,2,1,2,1,one two,2,2,2,2,2,1,33,2,,3,,5f504fd2cc049d1cbf29c40d,698e27db580428e78f8e9ff1,698e35266ebcbb66213bf294,,,,,,,,,,,,,,,,666b5817eadabfbefc40fe1b,Man,split_unknowns,SplitUnknowns_ManWins,B,A,gtiak505,49,100,83288,dominant_man_wins,Dominant_ManWins,A,A,7aimr53s,21,0,9778,0,0.00,10005,M_incorrect_weak
2026-02-12 20:17:07,2026-02-12 20:23:21,0,172.58.243.119,100,374,1,2026-02-12 20:23:21,R_7AeXWcfJkGjdaXn,,,,,38.9267,-76.9758,anonymous,EN,2,2,2,1,2,1,one two,2,2,2,2,2,2,25,2,,3,,62e05742fafd80b3f0c2e20b,698e27db580428e78f8e9ff1,698e34c3e269355a5d1192d4,,,,,,,,,,,,,,,,6473bd2d95a488b826bc24c4,Woman,split_unknowns,SplitUnknowns_ManWins,B,B,cjivnb9m,51,50,13319,unknown_man_word,Unknown_ManWord_ManWins,B,A,aoygoszl,5,0,8464,1,1.00,7123,W_correct_weak
2026-02-12 20:23:11,2026-02-12 20:23:56,0,76.38.16.69,100,44,1,2026-02-12 20:23:56,R_6nScT4cj0Ll1oKB,,,,,35.7633,-78.71,anonymous,EN,1,2,2,1,2,1,one two,1,1,1,1,,,,,,,,6166c0eb123b6e8b34628249,698e27db580428e78f8e9ff1,698e36a8adf2bab961891e37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
